,id,lat,lng,date_taken
40,--8ugmaFo0hC78m5U_iftg0,-28.492243127358886,-54.467401829287255,2011-10
41,--8ugmaFo0hC78m5U_iftg1,-28.492243127358886,-54.467401829287255,2011-10
42,--8ugmaFo0hC78m5U_iftg2,-28.492243127358886,-54.467401829287255,2011-10
43,--8ugmaFo0hC78m5U_iftg3,-28.492243127358886,-54.467401829287255,2011-10
44,--8ugmaFo0hC78m5U_iftg4,-28.492243127358886,-54.467401829287255,2011-10
45,--9_H0ZTrSmOo5K3iCRefg0,19.285006473312137,-96.52706291713793,2022-01
46,--9_H0ZTrSmOo5K3iCRefg1,19.285006473312137,-96.52706291713793,2022-01
47,--9_H0ZTrSmOo5K3iCRefg2,19.285006473312137,-96.52706291713793,2022-01
48,--9_H0ZTrSmOo5K3iCRefg3,19.285006473312137,-96.52706291713793,2022-01
49,--9_H0ZTrSmOo5K3iCRefg4,19.285006473312137,-96.52706291713793,2022-01
50,--Akd4VJlLDHX8ANlscwaA0,34.64956835936976,-98.21242176756,2022-05
51,--Akd4VJlLDHX8ANlscwaA1,34.64956835936976,-98.21242176756,2022-05
52,--Akd4VJlLDHX8ANlscwaA2,34.64956835936976,-98.21242176756,2022-05
53,--Akd4VJlLDHX8ANlscwaA3,34.64956835936976,-98.21242176756,2022-05
54,--Akd4VJlLDHX8ANlscwaA4,34.64956835936976,-98.21242176756,2022-05
55,--AmxKEWEpR1bIvcrxqHow0,43.4686183416985,-81.13818670847914,2013-06
56,--AmxKEWEpR1bIvcrxqHow1,43.4686183416985,-81.13818670847914,2013-06
57,--AmxKEWEpR1bIvcrxqHow2,43.4686183416985,-81.13818670847914,2013-06
58,--AmxKEWEpR1bIvcrxqHow3,43.4686183416985,-81.13818670847914,2013-06
59,--AmxKEWEpR1bIvcrxqHow4,43.4686183416985,-81.13818670847914,2013-06
60,--Do6cXDIdYRaaf8I1LTDQ0,54.63574043537711,18.363596660326856,2012-08
61,--Do6cXDIdYRaaf8I1LTDQ1,54.63574043537711,18.363596660326856,2012-08
62,--Do6cXDIdYRaaf8I1LTDQ2,54.63574043537711,18.363596660326856,2012-08
63,--Do6cXDIdYRaaf8I1LTDQ3,54.63574043537711,18.363596660326856,2012-08
64,--Do6cXDIdYRaaf8I1LTDQ4,54.63574043537711,18.363596660326856,2012-08
65,--EuSnXoMcTEP0n6c5Ed4Q0,40.08647322092744,-75.09448612806324,2007-07
66,--EuSnXoMcTEP0n6c5Ed4Q1,40.08647322092744,-75.09448612806324,2007-07
67,--EuSnXoMcTEP0n6c5Ed4Q2,40.08647322092744,-75.09448612806324,2007-07
68,--EuSnXoMcTEP0n6c5Ed4Q3,40.08647322092744,-75.09448612806324,2007-07
69,--EuSnXoMcTEP0n6c5Ed4Q4,40.08647322092744,-75.09448612806324,2007-07
70,--GwJyNkUoDxuWxBvX8LYw0,61.06559497874827,9.651919547194504,2019-09
71,--GwJyNkUoDxuWxBvX8LYw1,61.06559497874827,9.651919547194504,2019-09
72,--GwJyNkUoDxuWxBvX8LYw2,61.06559497874827,9.651919547194504,2019-09
73,--GwJyNkUoDxuWxBvX8LYw3,61.06559497874827,9.651919547194504,2019-09
74,--GwJyNkUoDxuWxBvX8LYw4,61.06559497874827,9.651919547194504,2019-09
75,--K5df5sdMwhfPhEn2HV-Q0,22.82976619355124,75.98993636942586,2022-12
76,--K5df5sdMwhfPhEn2HV-Q1,22.82976619355124,75.98993636942586,2022-12
77,--K5df5sdMwhfPhEn2HV-Q2,22.82976619355124,75.98993636942586,2022-12
78,--K5df5sdMwhfPhEn2HV-Q3,22.82976619355124,75.98993636942586,2022-12
79,--K5df5sdMwhfPhEn2HV-Q4,22.82976619355124,75.98993636942586,2022-12
80,--LdAVtZbMW51rkx9tdWtA0,50.03110003720337,5.656090235698135,2020-11
81,--LdAVtZbMW51rkx9tdWtA1,50.03110003720337,5.656090235698135,2020-11
82,--LdAVtZbMW51rkx9tdWtA2,50.03110003720337,5.656090235698135,2020-11
83,--LdAVtZbMW51rkx9tdWtA3,50.03110003720337,5.656090235698135,2020-11
84,--LdAVtZbMW51rkx9tdWtA4,50.03110003720337,5.656090235698135,2020-11
85,--MSd-Mc3_PyNGsNtWseAA0,40.441310657971584,-78.94241258575146,2022-07
86,--MSd-Mc3_PyNGsNtWseAA1,40.441310657971584,-78.94241258575146,2022-07
87,--MSd-Mc3_PyNGsNtWseAA2,40.441310657971584,-78.94241258575146,2022-07
88,--MSd-Mc3_PyNGsNtWseAA3,40.441310657971584,-78.94241258575146,2022-07
89,--MSd-Mc3_PyNGsNtWseAA4,40.441310657971584,-78.94241258575146,2022-07
90,--OGCGEAMlVpG9tkixY0sQ0,-33.02121728390474,115.77214718223934,2021-01
91,--OGCGEAMlVpG9tkixY0sQ1,-33.02121728390474,115.77214718223934,2021-01
92,--OGCGEAMlVpG9tkixY0sQ2,-33.02121728390474,115.77214718223934,2021-01
93,--OGCGEAMlVpG9tkixY0sQ3,-33.02121728390474,115.77214718223934,2021-01
94,--OGCGEAMlVpG9tkixY0sQ4,-33.02121728390474,115.77214718223934,2021-01
95,--Qd5IykQgWIW_eXd-4CJQ0,31.036873202279317,-97.3467323412326,2021-04
96,--Qd5IykQgWIW_eXd-4CJQ1,31.036873202279317,-97.3467323412326,2021-04
97,--Qd5IykQgWIW_eXd-4CJQ2,31.036873202279317,-97.3467323412326,2021-04
98,--Qd5IykQgWIW_eXd-4CJQ3,31.036873202279317,-97.3467323412326,2021-04
99,--Qd5IykQgWIW_eXd-4CJQ4,31.036873202279317,-97.3467323412326,2021-04
100,--QvxruFLKNqJGyx_JzxTg0,38.18867926135295,-0.847581534977167,2013-12
101,--QvxruFLKNqJGyx_JzxTg1,38.18867926135295,-0.847581534977167,2013-12
102,--QvxruFLKNqJGyx_JzxTg2,38.18867926135295,-0.847581534977167,2013-12
103,--QvxruFLKNqJGyx_JzxTg3,38.18867926135295,-0.847581534977167,2013-12
104,--QvxruFLKNqJGyx_JzxTg4,38.18867926135295,-0.847581534977167,2013-12
105,--S8bFXYZrSn1sRvWJDaNA0,14.017779053091555,-16.29270193238922,2021-12
106,--S8bFXYZrSn1sRvWJDaNA1,14.017779053091555,-16.29270193238922,2021-12
107,--S8bFXYZrSn1sRvWJDaNA2,14.017779053091555,-16.29270193238922,2021-12
108,--S8bFXYZrSn1sRvWJDaNA3,14.017779053091555,-16.29270193238922,2021-12
109,--S8bFXYZrSn1sRvWJDaNA4,14.017779053091555,-16.29270193238922,2021-12
110,--TGxhI_ECw4lYARyJ6lXw0,44.000664277222135,-93.77020654762286,2014-10
111,--TGxhI_ECw4lYARyJ6lXw1,44.000664277222135,-93.77020654762286,2014-10
112,--TGxhI_ECw4lYARyJ6lXw2,44.000664277222135,-93.77020654762286,2014-10
113,--TGxhI_ECw4lYARyJ6lXw3,44.000664277222135,-93.77020654762286,2014-10
114,--TGxhI_ECw4lYARyJ6lXw4,44.000664277222135,-93.77020654762286,2014-10
115,--XLlg46vUtHEaOIUYh41A0,37.60120314149018,-118.80159912992931,2022-09
116,--XLlg46vUtHEaOIUYh41A1,37.60120314149018,-118.80159912992931,2022-09
117,--XLlg46vUtHEaOIUYh41A2,37.60120314149018,-118.80159912992931,2022-09
118,--XLlg46vUtHEaOIUYh41A3,37.60120314149018,-118.80159912992931,2022-09
119,--XLlg46vUtHEaOIUYh41A4,37.60120314149018,-118.80159912992931,2022-09
120,--YaXdg_AK6FGr-ewvxR9w0,-32.99708994652527,151.46385129466913,2008-01
121,--YaXdg_AK6FGr-ewvxR9w1,-32.99708994652527,151.46385129466913,2008-01
122,--YaXdg_AK6FGr-ewvxR9w2,-32.99708994652527,151.46385129466913,2008-01
123,--YaXdg_AK6FGr-ewvxR9w3,-32.99708994652527,151.46385129466913,2008-01
124,--YaXdg_AK6FGr-ewvxR9w4,-32.99708994652527,151.46385129466913,2008-01
125,--Z0V0WHvpiyKWSl7VMpow0,44.829732673758,5.166018629985568,2012-07
126,--Z0V0WHvpiyKWSl7VMpow1,44.829732673758,5.166018629985568,2012-07
127,--Z0V0WHvpiyKWSl7VMpow2,44.829732673758,5.166018629985568,2012-07
128,--Z0V0WHvpiyKWSl7VMpow3,44.829732673758,5.166018629985568,2012-07
129,--Z0V0WHvpiyKWSl7VMpow4,44.829732673758,5.166018629985568,2012-07
130,--Z73PrMz_GnS8LlVZ4wYg0,52.07479222486682,6.190965412625167,2021-09
131,--Z73PrMz_GnS8LlVZ4wYg1,52.07479222486682,6.190965412625167,2021-09
132,--Z73PrMz_GnS8LlVZ4wYg2,52.07479222486682,6.190965412625167,2021-09
133,--Z73PrMz_GnS8LlVZ4wYg3,52.07479222486682,6.190965412625167,2021-09
134,--Z73PrMz_GnS8LlVZ4wYg4,52.07479222486682,6.190965412625167,2021-09
135,--_RHDPeh2ujjI54sO-e7w0,52.77208255672841,21.85719927503413,2021-05
136,--_RHDPeh2ujjI54sO-e7w1,52.77208255672841,21.85719927503413,2021-05
137,--_RHDPeh2ujjI54sO-e7w2,52.77208255672841,21.85719927503413,2021-05
138,--_RHDPeh2ujjI54sO-e7w3,52.77208255672841,21.85719927503413,2021-05
139,--_RHDPeh2ujjI54sO-e7w4,52.77208255672841,21.85719927503413,2021-05
140,--arQ7Pkmk5WLruYIG9XVg0,44.02380275150269,4.988629283707975,2011-01
141,--arQ7Pkmk5WLruYIG9XVg1,44.02380275150269,4.988629283707975,2011-01
142,--arQ7Pkmk5WLruYIG9XVg2,44.02380275150269,4.988629283707975,2011-01
143,--arQ7Pkmk5WLruYIG9XVg3,44.02380275150269,4.988629283707975,2011-01
144,--arQ7Pkmk5WLruYIG9XVg4,44.02380275150269,4.988629283707975,2011-01
145,--b26JcatTa7ob7DOFX4aw0,19.553621910450516,-101.38345939209472,2022-07
146,--b26JcatTa7ob7DOFX4aw1,19.553621910450516,-101.38345939209472,2022-07
147,--b26JcatTa7ob7DOFX4aw2,19.553621910450516,-101.38345939209472,2022-07
148,--b26JcatTa7ob7DOFX4aw3,19.553621910450516,-101.38345939209472,2022-07
149,--b26JcatTa7ob7DOFX4aw4,19.553621910450516,-101.38345939209472,2022-07
150,--dFuRhTfn0w9CKN1j2ykw0,28.42655482668351,76.66322754494628,2022-05
151,--dFuRhTfn0w9CKN1j2ykw1,28.42655482668351,76.66322754494628,2022-05
152,--dFuRhTfn0w9CKN1j2ykw2,28.42655482668351,76.66322754494628,2022-05
153,--dFuRhTfn0w9CKN1j2ykw3,28.42655482668351,76.66322754494628,2022-05
154,--dFuRhTfn0w9CKN1j2ykw4,28.42655482668351,76.66322754494628,2022-05
155,--ibsUo7SmpdfTvo_rYQlw0,-1.9850370950195284,30.027704643338232,2022-08
156,--ibsUo7SmpdfTvo_rYQlw1,-1.9850370950195284,30.027704643338232,2022-08
157,--ibsUo7SmpdfTvo_rYQlw2,-1.9850370950195284,30.027704643338232,2022-08
158,--ibsUo7SmpdfTvo_rYQlw3,-1.9850370950195284,30.027704643338232,2022-08
159,--ibsUo7SmpdfTvo_rYQlw4,-1.9850370950195284,30.027704643338232,2022-08
160,--la_VWYqhU8ToBJINTQ3Q0,46.8622561150666,3.396753330854185,2022-09
161,--la_VWYqhU8ToBJINTQ3Q1,46.8622561150666,3.396753330854185,2022-09
162,--la_VWYqhU8ToBJINTQ3Q2,46.8622561150666,3.396753330854185,2022-09
163,--la_VWYqhU8ToBJINTQ3Q3,46.8622561150666,3.396753330854185,2022-09
164,--la_VWYqhU8ToBJINTQ3Q4,46.8622561150666,3.396753330854185,2022-09
165,--o2-6N1C-RPZm9CDhuAtg0,48.60797177028998,21.248438572026974,2023-05
166,--o2-6N1C-RPZm9CDhuAtg1,48.60797177028998,21.248438572026974,2023-05
167,--o2-6N1C-RPZm9CDhuAtg2,48.60797177028998,21.248438572026974,2023-05
168,--o2-6N1C-RPZm9CDhuAtg3,48.60797177028998,21.248438572026974,2023-05
169,--o2-6N1C-RPZm9CDhuAtg4,48.60797177028998,21.248438572026974,2023-05
170,--qJSxE9RpDbQaunOnH23w0,39.233170778334,-80.58319550848145,2021-06
171,--qJSxE9RpDbQaunOnH23w1,39.233170778334,-80.58319550848145,2021-06
172,--qJSxE9RpDbQaunOnH23w2,39.233170778334,-80.58319550848145,2021-06
173,--qJSxE9RpDbQaunOnH23w3,39.233170778334,-80.58319550848145,2021-06
174,--qJSxE9RpDbQaunOnH23w4,39.233170778334,-80.58319550848145,2021-06
175,--tGJp9ZE1y7z1HEbFWSDQ0,28.43907222058821,-81.65028494664287,2020-02
176,--tGJp9ZE1y7z1HEbFWSDQ1,28.43907222058821,-81.65028494664287,2020-02
177,--tGJp9ZE1y7z1HEbFWSDQ2,28.43907222058821,-81.65028494664287,2020-02
178,--tGJp9ZE1y7z1HEbFWSDQ3,28.43907222058821,-81.65028494664287,2020-02
179,--tGJp9ZE1y7z1HEbFWSDQ4,28.43907222058821,-81.65028494664287,2020-02
180,--u6Tz-qklApvC2lRyF8KA0,56.24735091331098,-118.46957522040704,2013-05
181,--u6Tz-qklApvC2lRyF8KA1,56.24735091331098,-118.46957522040704,2013-05
182,--u6Tz-qklApvC2lRyF8KA2,56.24735091331098,-118.46957522040704,2013-05
183,--u6Tz-qklApvC2lRyF8KA3,56.24735091331098,-118.46957522040704,2013-05
184,--u6Tz-qklApvC2lRyF8KA4,56.24735091331098,-118.46957522040704,2013-05
185,--uKDjZBQOq-B5uy2GxoaA0,55.00249307112675,-7.922235941135757,2021-09
186,--uKDjZBQOq-B5uy2GxoaA1,55.00249307112675,-7.922235941135757,2021-09
187,--uKDjZBQOq-B5uy2GxoaA2,55.00249307112675,-7.922235941135757,2021-09
188,--uKDjZBQOq-B5uy2GxoaA3,55.00249307112675,-7.922235941135757,2021-09
189,--uKDjZBQOq-B5uy2GxoaA4,55.00249307112675,-7.922235941135757,2021-09
190,--wOdKniS6y4NqtiEgt4PQ0,59.37466932769264,13.964481942447874,2023-04
191,--wOdKniS6y4NqtiEgt4PQ1,59.37466932769264,13.964481942447874,2023-04
192,--wOdKniS6y4NqtiEgt4PQ2,59.37466932769264,13.964481942447874,2023-04
193,--wOdKniS6y4NqtiEgt4PQ3,59.37466932769264,13.964481942447874,2023-04
194,--wOdKniS6y4NqtiEgt4PQ4,59.37466932769264,13.964481942447874,2023-04
195,--wi8Vx55wknTnkeCU6ovg0,55.74633511231576,9.413506712860366,2010-08
196,--wi8Vx55wknTnkeCU6ovg1,55.74633511231576,9.413506712860366,2010-08
197,--wi8Vx55wknTnkeCU6ovg2,55.74633511231576,9.413506712860366,2010-08
198,--wi8Vx55wknTnkeCU6ovg3,55.74633511231576,9.413506712860366,2010-08
199,--wi8Vx55wknTnkeCU6ovg4,55.74633511231576,9.413506712860366,2010-08
200,--ygTTFLDnaVsM_6ONtzSQ0,47.46079362792629,1.4302523025770053,2023-03
201,--ygTTFLDnaVsM_6ONtzSQ1,47.46079362792629,1.4302523025770053,2023-03
202,--ygTTFLDnaVsM_6ONtzSQ2,47.46079362792629,1.4302523025770053,2023-03
203,--ygTTFLDnaVsM_6ONtzSQ3,47.46079362792629,1.4302523025770053,2023-03
204,--ygTTFLDnaVsM_6ONtzSQ4,47.46079362792629,1.4302523025770053,2023-03
205,--ziIanTqEwo9bnjBuV6aw0,42.07974299964884,-83.85192737240388,2023-04
206,--ziIanTqEwo9bnjBuV6aw1,42.07974299964884,-83.85192737240388,2023-04
207,--ziIanTqEwo9bnjBuV6aw2,42.07974299964884,-83.85192737240388,2023-04
208,--ziIanTqEwo9bnjBuV6aw3,42.07974299964884,-83.85192737240388,2023-04
209,--ziIanTqEwo9bnjBuV6aw4,42.07974299964884,-83.85192737240388,2023-04
210,-0-O7wgiGwMQVS6E6Lxr-g0,21.00110218343133,-105.25353583528508,2022-01
211,-0-O7wgiGwMQVS6E6Lxr-g1,21.00110218343133,-105.25353583528508,2022-01
212,-0-O7wgiGwMQVS6E6Lxr-g2,21.00110218343133,-105.25353583528508,2022-01
213,-0-O7wgiGwMQVS6E6Lxr-g3,21.00110218343133,-105.25353583528508,2022-01
214,-0-O7wgiGwMQVS6E6Lxr-g4,21.00110218343133,-105.25353583528508,2022-01
215,-01HvpFXAWUZgtpzlgwAhg0,-22.926306323038595,-46.56014499439497,2022-09
216,-01HvpFXAWUZgtpzlgwAhg1,-22.926306323038595,-46.56014499439497,2022-09
217,-01HvpFXAWUZgtpzlgwAhg2,-22.926306323038595,-46.56014499439497,2022-09
218,-01HvpFXAWUZgtpzlgwAhg3,-22.926306323038595,-46.56014499439497,2022-09
219,-01HvpFXAWUZgtpzlgwAhg4,-22.926306323038595,-46.56014499439497,2022-09
220,-02qhpvlsw2tp8z8ESpBTQ0,34.74979613986401,10.647985774413977,2016-07
221,-02qhpvlsw2tp8z8ESpBTQ1,34.74979613986401,10.647985774413977,2016-07
222,-02qhpvlsw2tp8z8ESpBTQ2,34.74979613986401,10.647985774413977,2016-07
223,-02qhpvlsw2tp8z8ESpBTQ3,34.74979613986401,10.647985774413977,2016-07
224,-02qhpvlsw2tp8z8ESpBTQ4,34.74979613986401,10.647985774413977,2016-07
225,-04TlRvYEIiskA_xtUgSAg0,30.67336992538028,-91.94205118204968,2023-01
226,-04TlRvYEIiskA_xtUgSAg1,30.67336992538028,-91.94205118204968,2023-01
227,-04TlRvYEIiskA_xtUgSAg2,30.67336992538028,-91.94205118204968,2023-01
228,-04TlRvYEIiskA_xtUgSAg3,30.67336992538028,-91.94205118204968,2023-01
229,-04TlRvYEIiskA_xtUgSAg4,30.67336992538028,-91.94205118204968,2023-01
230,-04ino_lnQhwoWwugwWEvw0,36.37456522971115,-80.5692447507955,2008-03
231,-04ino_lnQhwoWwugwWEvw1,36.37456522971115,-80.5692447507955,2008-03
232,-04ino_lnQhwoWwugwWEvw2,36.37456522971115,-80.5692447507955,2008-03
233,-04ino_lnQhwoWwugwWEvw3,36.37456522971115,-80.5692447507955,2008-03
234,-04ino_lnQhwoWwugwWEvw4,36.37456522971115,-80.5692447507955,2008-03
235,-05lQ9Y10l9BrDJzKkvV4Q0,44.1579618657234,28.450210289649437,2023-05
236,-05lQ9Y10l9BrDJzKkvV4Q1,44.1579618657234,28.450210289649437,2023-05
237,-05lQ9Y10l9BrDJzKkvV4Q2,44.1579618657234,28.450210289649437,2023-05
238,-05lQ9Y10l9BrDJzKkvV4Q3,44.1579618657234,28.450210289649437,2023-05
239,-05lQ9Y10l9BrDJzKkvV4Q4,44.1579618657234,28.450210289649437,2023-05
240,-060WJ6j_xAqrAqJuhCxcQ0,42.85361387032592,-8.143203124183819,2014-08
241,-060WJ6j_xAqrAqJuhCxcQ1,42.85361387032592,-8.143203124183819,2014-08
242,-060WJ6j_xAqrAqJuhCxcQ2,42.85361387032592,-8.143203124183819,2014-08
243,-060WJ6j_xAqrAqJuhCxcQ3,42.85361387032592,-8.143203124183819,2014-08
244,-060WJ6j_xAqrAqJuhCxcQ4,42.85361387032592,-8.143203124183819,2014-08
245,-079s6dDXFBShceDM26aLA0,53.50279535905331,-8.168912376305515,2009-05
246,-079s6dDXFBShceDM26aLA1,53.50279535905331,-8.168912376305515,2009-05
247,-079s6dDXFBShceDM26aLA2,53.50279535905331,-8.168912376305515,2009-05
248,-079s6dDXFBShceDM26aLA3,53.50279535905331,-8.168912376305515,2009-05
249,-079s6dDXFBShceDM26aLA4,53.50279535905331,-8.168912376305515,2009-05
250,-08JC5Wey0pkex-shjagyQ0,42.57593508699984,-82.25999006592357,2021-08
251,-08JC5Wey0pkex-shjagyQ1,42.57593508699984,-82.25999006592357,2021-08
252,-08JC5Wey0pkex-shjagyQ2,42.57593508699984,-82.25999006592357,2021-08
253,-08JC5Wey0pkex-shjagyQ3,42.57593508699984,-82.25999006592357,2021-08
254,-08JC5Wey0pkex-shjagyQ4,42.57593508699984,-82.25999006592357,2021-08
255,-0Ba1BsbnPxyyN_vJkPNQA0,32.61442545861538,-94.98882845151074,2013-03
256,-0Ba1BsbnPxyyN_vJkPNQA1,32.61442545861538,-94.98882845151074,2013-03
257,-0Ba1BsbnPxyyN_vJkPNQA2,32.61442545861538,-94.98882845151074,2013-03
258,-0Ba1BsbnPxyyN_vJkPNQA3,32.61442545861538,-94.98882845151074,2013-03
259,-0Ba1BsbnPxyyN_vJkPNQA4,32.61442545861538,-94.98882845151074,2013-03
260,-0Cfq7yGZK0u4vGxQSaWQg0,46.3669792399443,-71.84927942604729,2022-09
261,-0Cfq7yGZK0u4vGxQSaWQg1,46.3669792399443,-71.84927942604729,2022-09
262,-0Cfq7yGZK0u4vGxQSaWQg2,46.3669792399443,-71.84927942604729,2022-09
263,-0Cfq7yGZK0u4vGxQSaWQg3,46.3669792399443,-71.84927942604729,2022-09
264,-0Cfq7yGZK0u4vGxQSaWQg4,46.3669792399443,-71.84927942604729,2022-09
265,-0ECLvJYKR3xEoy0s8t8IQ0,57.26295433672912,22.806383852793164,2019-07
266,-0ECLvJYKR3xEoy0s8t8IQ1,57.26295433672912,22.806383852793164,2019-07
267,-0ECLvJYKR3xEoy0s8t8IQ2,57.26295433672912,22.806383852793164,2019-07
268,-0ECLvJYKR3xEoy0s8t8IQ3,57.26295433672912,22.806383852793164,2019-07
269,-0ECLvJYKR3xEoy0s8t8IQ4,57.26295433672912,22.806383852793164,2019-07
270,-0EbWQEErBQgIxcIquPrEA0,13.188125619406089,101.01414500051423,2022-06
271,-0EbWQEErBQgIxcIquPrEA1,13.188125619406089,101.01414500051423,2022-06
272,-0EbWQEErBQgIxcIquPrEA2,13.188125619406089,101.01414500051423,2022-06
273,-0EbWQEErBQgIxcIquPrEA3,13.188125619406089,101.01414500051423,2022-06
274,-0EbWQEErBQgIxcIquPrEA4,13.188125619406089,101.01414500051423,2022-06
275,-0FK8gMyV6PNTgUGeVAe7g0,37.07356944270406,-93.49029782053194,2023-04
276,-0FK8gMyV6PNTgUGeVAe7g1,37.07356944270406,-93.49029782053194,2023-04
277,-0FK8gMyV6PNTgUGeVAe7g2,37.07356944270406,-93.49029782053194,2023-04
278,-0FK8gMyV6PNTgUGeVAe7g3,37.07356944270406,-93.49029782053194,2023-04
279,-0FK8gMyV6PNTgUGeVAe7g4,37.07356944270406,-93.49029782053194,2023-04
280,-0JsqB3KxUo1c6IEad51Rg0,45.44491509854362,2.7749053243445947,2008-09
281,-0JsqB3KxUo1c6IEad51Rg1,45.44491509854362,2.7749053243445947,2008-09
282,-0JsqB3KxUo1c6IEad51Rg2,45.44491509854362,2.7749053243445947,2008-09
283,-0JsqB3KxUo1c6IEad51Rg3,45.44491509854362,2.7749053243445947,2008-09
284,-0JsqB3KxUo1c6IEad51Rg4,45.44491509854362,2.7749053243445947,2008-09
285,-0NrJP6jTvSpf3vrye4o_Q0,16.021352290447357,121.0327457826954,2023-04
286,-0NrJP6jTvSpf3vrye4o_Q1,16.021352290447357,121.0327457826954,2023-04
287,-0NrJP6jTvSpf3vrye4o_Q2,16.021352290447357,121.0327457826954,2023-04
288,-0NrJP6jTvSpf3vrye4o_Q3,16.021352290447357,121.0327457826954,2023-04
289,-0NrJP6jTvSpf3vrye4o_Q4,16.021352290447357,121.0327457826954,2023-04
290,-0PqXoRj4vNg9odLHvhT3Q0,43.20389300665455,-96.8258168640936,2021-08
291,-0PqXoRj4vNg9odLHvhT3Q1,43.20389300665455,-96.8258168640936,2021-08
292,-0PqXoRj4vNg9odLHvhT3Q2,43.20389300665455,-96.8258168640936,2021-08
293,-0PqXoRj4vNg9odLHvhT3Q3,43.20389300665455,-96.8258168640936,2021-08
294,-0PqXoRj4vNg9odLHvhT3Q4,43.20389300665455,-96.8258168640936,2021-08
295,-0RCeNDKUt0CQDP-2Z2ApQ0,31.71990333951233,35.19536606876177,2017-03
296,-0RCeNDKUt0CQDP-2Z2ApQ1,31.71990333951233,35.19536606876177,2017-03
297,-0RCeNDKUt0CQDP-2Z2ApQ2,31.71990333951233,35.19536606876177,2017-03
298,-0RCeNDKUt0CQDP-2Z2ApQ3,31.71990333951233,35.19536606876177,2017-03
